reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
0e9d0bfb-7b53-40ea-9e1a-af0d8d43a92d,Jack One,https://play-lh.googleusercontent.com/a-/AD5-WCmDkwd047q3h5EgqhsKMIYPTSY0xRSdBMNlxSl8,Gak jelas ni tiktok. Masak gak di gunakan. Paket ke sedot terus. Hadeh gak jelas aplikasi nya,1,0,,2023-01-08 09:24:02,,
87fb4dad-92f5-4062-be70-6d4b1e5970e4,Adelia Sihombing,https://play-lh.googleusercontent.com/a/AEdFTp59I8YmHsqAlhq2UDMOOFhWIUsPFMIZ1BHSVkJp=mo,sangan mantap,5,0,20.7.3,2023-01-08 09:23:13,,
25078820-ecd4-402c-a370-78d7001f8bc3,Hany Hany,https://play-lh.googleusercontent.com/a/AEdFTp7xtvw75D2YN7YWYKeIS1HsdvOPVLNEPtRCmB0F=mo,Hanny,5,0,27.2.4,2023-01-08 09:21:30,,
e3c7c3ff-7737-47f9-999f-c8d44a73c6c7,isam ramadhan2013,https://play-lh.googleusercontent.com/a-/AD5-WCn0FdA1XFlvef4DjbPBZ-Os8TPpZCRCE4f-Ezkz,Keren,5,0,27.4.5,2023-01-08 09:20:24,,
173aeadf-2830-4213-8bb1-acc96f673f63,Alpa Alpa,https://play-lh.googleusercontent.com/a/AEdFTp748jfOMlwkQrPDhmVfZ74CsDzgGSlbrY1EzrlG=mo,Biar udah di update Masi ajh ngk ada suaranya lebih baik di hps ajh di play store ni tiktok,1,0,3.8.0,2023-01-08 09:19:13,,
f668af5d-7bae-40a8-b182-2c6c5d3419ac,Baginda Syahputra,https://play-lh.googleusercontent.com/a-/AD5-WCmLSfuQPcXvovx8b8pn5PQE_o2tB1hQAreIHbSb,Boros kuota,3,0,15.7.46,2023-01-08 09:18:09,,
b579248d-010c-47d0-93d0-1ba67221ab71,Rasya Pro 55,https://play-lh.googleusercontent.com/a-/AD5-WCkd7DzZYpL6QaP1A_L32ADgu60sWCw4q3dbSJuE,Kok fyp gua sekarang jelek semua gimana ini garenaaaa,1,0,,2023-01-08 09:15:27,,
65340fbb-1112-471f-8ef3-8f2f7ef9a2a3,Alena Zpv,https://play-lh.googleusercontent.com/a/AEdFTp7uhpZR6K3NkUyJXlThY1TeCnbD4xiYFQs1D4iG=mo,Bagus 🤩,3,0,27.0.3,2023-01-08 09:15:06,,
cd54cbd2-444e-47e4-8b61-6e263c6dc4a6,Revan Destanata,https://play-lh.googleusercontent.com/a/AEdFTp63PFRmaWAlB5sv28diJqG2cHEFuwykLBHwf-xR=mo,Aplikasi ini bisa dibilang lumayan bagus,3,0,24.6.3,2023-01-08 09:14:39,,
c146f4e7-333a-4220-92cf-0e65089db511,Sri Utami,https://play-lh.googleusercontent.com/a/AEdFTp6g9AdpO9RUSDVx_o0QT4dYxlHEJnwAGUvq8HBp=mo,Aplikasi ga guna banget si masa aku tinggal sebentar langsung hilang tontonan memang aplikasi gob*****,1,0,27.7.3,2023-01-08 09:13:57,,
747f7d3c-fe4b-4545-ae91-d580962389ff,Bang Revo,https://play-lh.googleusercontent.com/a/AEdFTp5VyPf5wZmDldTFozE1UIw6XIcIEcSUPl54HYF7=mo,Apk baperan dikit² ngeban ngeblokir....kalau baperan tutup aja y cok,1,0,25.8.5,2023-01-08 09:13:07,,
e5f8daf1-06fb-41e2-a9ce-c75795f7072c,Muhammad Yasin,https://play-lh.googleusercontent.com/a/AEdFTp79j5W51w5azvTTp-omvDLmSzJHZer7SUS46OB6=mo,Aplikasi ini Sagat bagus tapi saya minta tolong kanapa koin tik tok aku gah manhasil kan,2,0,26.8.4,2023-01-08 09:12:22,,
c2d96461-75c1-4109-bc36-0c1158fec818,Sauri 09,https://play-lh.googleusercontent.com/a/AEdFTp5OJj1HiHqWAFey1We80sivhmJjy_AzI_J8dP24=mo,Mantapp,5,0,27.6.3,2023-01-08 09:10:45,,
86075308-a1d9-450d-a36e-b25772421d4c,Syalwa Primadani,https://play-lh.googleusercontent.com/a/AEdFTp4b7REM5OUt4b2GNHrMTgF_m_NQQI-KQYjqW3xe=mo,Saya hanya satu bintang saja karna nginstal nya sangat lama maaf ya,1,0,27.6.3,2023-01-08 09:09:07,,
919d63c7-cff5-4d6c-b77a-e130f1414357,Lisa Dwijayanti,https://play-lh.googleusercontent.com/a/AEdFTp4iDCvA7QPFTkHqAt002DBmN_e3woTI-lh0QngJ=mo,Aplikasi nya bagus bnget sya suka dengan aplikasi tik tok,4,0,,2023-01-08 09:08:01,,
7b44befd-deb2-4257-b5f3-7db3a66a9aa7,muh saber,https://play-lh.googleusercontent.com/a/AEdFTp6q1esKc1HHJlUBy5c8aHs3FOJ3DNz1E5UzkNWS=mo,Keren,5,0,,2023-01-08 09:07:46,,
992659c2-3107-4c06-a54c-e07f94934b44,iwan kurniawan,https://play-lh.googleusercontent.com/a/AEdFTp5DwFyLtHYvj8SdZPCjy2WypoVPDvhxBIVzPMwp=mo,Aplikasi nya Baguss banget bisa gift gift orng tapi gift nya agak murahan dikit boleh kah?,5,0,,2023-01-08 09:07:35,,
0e3f6aa9-7ddc-4279-8b87-571f4223c053,Ida Kusdianto,https://play-lh.googleusercontent.com/a/AEdFTp5VZBU6qg3KnjD8YzhTcrQ7OB56fLrz9VNzJAHr=mo,8c7u8 go go g CG UU ⁷⁷,5,0,27.5.4,2023-01-08 09:07:34,,
e1da68cd-f0cc-4464-a206-6ff25456f79f,Zxyyy X Banana,https://play-lh.googleusercontent.com/a-/AD5-WCmm_DrJ1yyhcWMNFdQHDGsaX-c9zyKzDlaMXYlE,Konten sexy kok gak di banned,1,0,,2023-01-08 09:07:32,,
d67d63a7-74af-4e13-af4b-ec3478d7cd65,Fahri Husien,https://play-lh.googleusercontent.com/a-/AD5-WCnzqlBDHCtglbvSReZKVsBOZqcubZb488jmJuw6hw,Bangus banget,5,0,,2023-01-08 09:05:52,,
7a65cc30-833c-4f05-b4cc-574206e6d466,Meyda Safira,https://play-lh.googleusercontent.com/a-/AD5-WCk94mmUjffjnVsgb4wVTe_FhioVhnERIKEXeLA1,Keren 👍,5,0,27.4.4,2023-01-08 09:05:39,,
2045804b-9669-4cb8-a4d9-0fb298a9ce43,Novi Yanti,https://play-lh.googleusercontent.com/a/AEdFTp5Wv5EvuISBhD3NH8RXd001365UFS7ynEsK92nV=mo,Kamu nanya,1,0,25.5.4,2023-01-08 09:05:36,,
93731989-7a02-4628-8141-719ed5511ab0,Nabilnabila Nanlabil,https://play-lh.googleusercontent.com/a/AEdFTp74UitBfmw5bSkYrONVYvCIpwsiYNXfe-3UJ3TH=mo,Vidio tiktok paling seru di sedunia,5,0,,2023-01-08 09:05:00,,
11993cca-11b6-43e6-8b62-d6b981f1a6e3,Teguhkurniawan 57 Teguhkurniawan 57,https://play-lh.googleusercontent.com/a/AEdFTp47ftWWdG9ojvpzbqUH60WWmNa2b8EeAYJsqmxf=mo,Kak kalau bisa tambah fitur ada mode gratis ya kak,4,0,,2023-01-08 09:04:49,,
f7c5b347-841c-47d4-96ab-f39d020013a8,Chalusyah Zahra,https://play-lh.googleusercontent.com/a/AEdFTp7m0ppIXz8fkxeyFzlPr1OU2S7nHUxsPTtD2HRh=mo,Bisa di bilang cukup bagus tapi setelah update malah ngelag pas mau buat akun juga ngelag padahal WiFi aku gk ngelag pas scroll juga ngelag mohon di perbarui lagi agar tidak ngelag saya kasih bintang 4deh,4,0,27.7.3,2023-01-08 09:04:11,,
ecc365d9-35c2-4139-a240-d24ef2b7d78a,Takdir Muliono,https://play-lh.googleusercontent.com/a/AEdFTp7tt7ttIUlo7vYQeVJQL0Fsux2TLVbLgd8o3LJr=mo,Jempol dah Abis,4,0,,2023-01-08 09:03:54,,
83f3c0fb-6db3-4c41-bca1-908412ef1d63,Mas Hamim,https://play-lh.googleusercontent.com/a/AEdFTp4qx_md9SAJ_-TNkDGwDcvhTbZcfNrnPAwaE9ul=mo,hd yg wwu ex garansi resmi,3,0,27.6.3,2023-01-08 09:03:22,,
281e5a8b-8cfc-4fb9-833b-a8553c9f2f16,Delima Fitri,https://play-lh.googleusercontent.com/a/AEdFTp7c1uB-ozZNhW1Bjo5jfvB27pJgRiIqsLWm-BAc=mo,Bagus aplikasinya,5,0,,2023-01-08 09:03:20,,
9906b26b-89f4-4e7f-9785-7379e4fb9f22,Aries Motor,https://play-lh.googleusercontent.com/a/AEdFTp74QmlrGoLlfoMek858WjrWQQw4PLDloMrCetCp=mo,aplikasi ini banyak sekali filter,5,0,,2023-01-08 09:02:59,,
f23dff4c-c3f9-4142-a343-a39c6cb8337c,helas rettob,https://play-lh.googleusercontent.com/a/AEdFTp5Gx0jwJzNSj6QVdAhlcgTsNrxsPnBah32ShQx0=mo,Tik tok sangat bagus fitur nya keren Saya senang bergabung di tik tok,5,0,,2023-01-08 09:02:39,,
52c8dd0d-dba3-48df-8769-ba6448baca03,Sahidu Sahidu,https://play-lh.googleusercontent.com/a/AEdFTp4fJqkuBRG6BI7KkjUh7ZRMpb4DoEGGD8bK51v-=mo,"Apk ny bgs Kren,kita bsa mendapatkan informasi yang terbaru,Terima kasih untuk developer yang udah membuat apk ini Dahh semuanya💅",5,0,,2023-01-08 09:02:11,,
c10e0548-10c8-4c4f-8373-757f665fe03d,Katarina Aileen,https://play-lh.googleusercontent.com/a/AEdFTp5YG3zGmEM2Je4foaKpSSbYdS1doWZRf3D6eHon=mo,Seru si kalo mau follow orang tunggu dulu tapi aku udah tunggu 10 menittan,3,0,27.6.3,2023-01-08 09:02:08,,
49d321e0-8ad9-4a89-a8a2-543c7ff58089,Masni Mansyur,https://play-lh.googleusercontent.com/a-/AD5-WClIQVndjXyrpbeIntmQcKGIFn-H5BJYIfyNaRGbfQ,Bagus,5,0,,2023-01-08 09:01:17,,
b0d6bdcf-52de-4ab1-93b2-ec265414e9bf,E22 Nio lukgiansah,https://play-lh.googleusercontent.com/a-/AD5-WCkcDCXUq-pIFhSTKvnEitlMpJjxURzdNyQ0JcuGpw,Oke,5,0,,2023-01-08 09:00:54,,
71019904-68e1-4358-bff3-8d4c1968f418,Faryhun Wasim,https://play-lh.googleusercontent.com/a/AEdFTp5HCk_3Dk8xrLhTWVGr9lm6x3d5z3WXbR7G4Non=mo,Bgus,5,0,27.6.3,2023-01-08 08:59:21,,
b8f5f95f-b30b-4d69-a4f2-b2a804dc1ff2,Rizky Nauval,https://play-lh.googleusercontent.com/a/AEdFTp6V0yd4_z0HEn8fcgTmKoEJXdIAiYCjX-yZlc4=mo,🗿,5,0,,2023-01-08 08:59:11,,
7285c62b-3462-41e1-bcbe-417e63c42fbe,Yofan Aryadita 37,https://play-lh.googleusercontent.com/a/AEdFTp5SJlDJmKS7qqIDO7J_7CDQhX05tB2iBOqUMaQ-=mo,"WOYY BALIKIN AKUN GW NAMANYA RRQ YFN (SB) BUKANNYA GAK MELANGGAR HAK CIPTA MALAH MELANGGAR HAK CIPTA, PADAHAL KONTEN NYA ORI , BALIKIN POKOKNYA 🙅",1,0,,2023-01-08 08:59:08,,
453791b1-6909-467d-beed-eaeca9c3c8fa,Della Alfareta,https://play-lh.googleusercontent.com/a/AEdFTp4eQ4pjgAjM_l4ugToRpwwaRINTiD0h_KY2AaEg=mo,saya sangat senang bisa melihat fidio tik tok,5,0,,2023-01-08 08:58:54,,
0827ad19-f49c-47ef-b3e9-eb520ec73739,DLP Kenz gaming,https://play-lh.googleusercontent.com/a/AEdFTp6v6OWNwSHqBvG2jmGMeexngTfpxmDb2HKGShh4=mo,Tiktok dapat hasil nya karna keren,5,0,,2023-01-08 08:56:38,,
c9756a2f-cc44-4477-9830-ee8d9fe7f3d3,Naura Zevana anetri,https://play-lh.googleusercontent.com/a/AEdFTp4OPoE5TXAcehrJEz4mAesD8OS1RVDyFulPTclw=mo,"Ngeleg terusss, gk penting,",1,0,27.7.3,2023-01-08 08:56:34,,
18f7a9d4-7fda-4061-9dcb-67254284c0d1,riska Aulia,https://play-lh.googleusercontent.com/a/AEdFTp6wsgRqEHgob_K4aXyQ9m9z5hBiPPrBRHHhoILn=mo,"Aneh banget, pas aku mau nge instal masih baik baik aja, tapi pas udah saat membuka malah disuruh download lagi, dan itu semua terjadi berulang ulang kali, mohon di perbaiki lagi ya.",5,0,,2023-01-08 08:56:29,,
cf55e2e5-6f51-403b-be5f-9b1563b45f23,Nabila Mukhtar,https://play-lh.googleusercontent.com/a/AEdFTp7NozimGbnccZWFg_aIHdvdZV-CznlsWWSGbYvi=mo,Tik tok ny langsung gak bisa di bukaa,1,0,,2023-01-08 08:56:23,,
838cc095-cf70-467d-8103-5de72ae2f403,Deni Afifudin,https://play-lh.googleusercontent.com/a-/AD5-WCnKYtuR141wF2h-uav-MLdrDTTFdKtvL7JwkNQoNw,Aplikasi dikit2 pelanggaran dikit2 pelanggaran,1,0,24.2.4,2023-01-08 08:55:59,,
be43a60d-e9e4-4de2-b9c8-f61a70062d62,Derangga Abim,https://play-lh.googleusercontent.com/a-/AD5-WCl4HaJ3WLVzyuKr-NLHY8EwTk5szR3ow7dOglx6kQ,Tiktok sangat bagus,5,0,27.6.3,2023-01-08 08:55:19,,
f80ff3ea-de42-41f3-bebf-d0321410a13c,Putri Widiya,https://play-lh.googleusercontent.com/a-/AD5-WCnF3cUnomC2cfciGUqfaJ1AAC9RuqE2zvKtXo2Avg,Bagus sekali vidionya,5,0,18.2.41,2023-01-08 08:54:24,,
60f4ee28-cfcb-47e7-83a0-814fb3fa5ef6,Muhammad Riki Firlandy,https://play-lh.googleusercontent.com/a/AEdFTp521F9V4iw6bwTWgc8kW9pCF2XxrR0j13pc3iRU=mo,Aplikasi ini menurut aku bagus....................... Udh kan,5,0,,2023-01-08 08:54:12,,
bb97dc97-67c5-42bf-8853-694a0a7b1c07,Ainur Rofiq,https://play-lh.googleusercontent.com/a/AEdFTp7-L-EMM3dObA8NIXMusExtFu6ukK3Uh7_EPAr4=mo,Bgs bgt soalnya tiktok yang menemani aku saat malming atau saat lagi sadd,5,0,27.4.5,2023-01-08 08:54:10,,
f217c37b-e2fd-4ef4-8aa3-dda6fabd4cd7,Rek boy Rek,https://play-lh.googleusercontent.com/a-/AD5-WCmgi8mEE6hRJ6yImOUsl9WmZTzMyjSN507MsdVp,tik tok it turns out that the more it is updated the more exciting our new experience as citizens or tik users will be,5,0,,2023-01-08 08:52:54,,
1bcbeabb-22fa-4fb5-b1fa-d02f2fc56b34,Nur Khoiri,https://play-lh.googleusercontent.com/a-/AD5-WClZuqYCN_1AfZE2A0ZdzkHgAPIPTscVKGjjJ6OZXw,Top Banget dachh... Sangat Menghibur kami semua!,5,0,27.7.3,2023-01-08 08:51:39,,
1c708342-6b54-48f0-af48-abcdc61dda06,Jafar Emotion,https://play-lh.googleusercontent.com/a-/AD5-WClilQ4kqg3ZX9U4yioiQD7xhsR2_eRTnfTDmBllIw,"Aplikasi ngemis online, orang mandi lumpur, orang tua suruh mandi tengah malem..edan",1,0,23.1.4,2023-01-08 08:48:59,,
535fedf4-cc56-471a-a28d-6e94554ce41e,Mas Edy,https://play-lh.googleusercontent.com/a-/AD5-WCnj5rtZXtobGFIkyB-p20P7Ao_Pzoybp9vjxplghg,"Terlalu nyedot banyak Paket Data,Alias Boros kuota",2,0,27.6.3,2023-01-08 08:45:49,,
2e71e00f-b97c-4c95-816b-52e4b5d388eb,Farel Febriansyah,https://play-lh.googleusercontent.com/a/AEdFTp44TnzRW7VypwSrPlIFvj-GICLlxTj-D1bqrdkd=mo,Anjayyyyyyyy,5,0,26.2.3,2023-01-08 08:44:50,,
a1683d73-ad8d-4a2f-ac14-14d7269c7f84,Hendri Ginanjar,https://play-lh.googleusercontent.com/a/AEdFTp6XXZiCm4rCpvGyDTWzh4Eg8YHREKT8Yjt-hSLl=mo,Hiburan,5,0,27.6.3,2023-01-08 08:43:25,,
b93dd169-7ec0-4488-acfd-f478d330b2ea,Yuhana Aprilia,https://play-lh.googleusercontent.com/a-/AD5-WCkwYDopjak3GxMbuvptggDQuGY65X1WUa6y2CcJ,Aku suka sma apk ny,5,0,17.5.5,2023-01-08 08:41:57,,
7f395027-36c5-4519-99dd-24e5b038662e,Jamaludin Alim,https://play-lh.googleusercontent.com/a/AEdFTp6I2TDD_4IMsioeAkuO2gHdxlN96T55K6HidRuP=mo,Ada iklannya ngga seru,2,0,27.4.5,2023-01-08 08:39:29,,
81d66d3a-65c7-4a41-84cd-4426b3a2eaa9,Desa Semayang,https://play-lh.googleusercontent.com/a/AEdFTp5Khmux5cBZ-t_pqWMH23x8MY9gOv7MCF4riAie=mo,Keren,5,0,,2023-01-08 08:39:19,,
2a8323a1-62e6-4dc6-bac1-328d266390b9,Cindy Cahyani,https://play-lh.googleusercontent.com/a/AEdFTp75Xm621TpxkV9gW_zEG2QtCxTM9Xt9ph_EV1kh=mo,Kok tiktoknya berubah,3,0,,2023-01-08 08:39:04,,
bf4d9639-0783-4956-b090-9f2afd3e6ae0,Gusti yussetio,https://play-lh.googleusercontent.com/a/AEdFTp7HGV0KJ0dPymYQuAHYC5JjAIQS5N2RDCDbZNWf=mo,vucyxcjvudtfuvyzrdygiftstfigudtfihhg7fydyvuctxtvuctdvuxtgucyvug g87fugufygufyg7guguvi ibu h uvyvu gvuguvucuvu h hvuvucu hcyvh yvuby hvy yvuvh tz4 k jbo dsrc jk nixrxjbu h uctzybpjucg obudt knudf jv6dinu td4d6jibuct 5g7bucy h8gybibuvu ubuvjnig5s4cu ibugy ibu d4s4xyvim9j8g6fd6vibycuvj hx5d tg ubibif7h8t6uct i h jbud4ubojif4stcibj yxyvh tzrdtbubivyxvubjbidycoho ysr gvihid4dubihudtvihibucts6vubh td7bj yx6fybuv5ckbucuvu uv6c ucw2arxtx3 sd yvbibu unpinibj grze g u h j ibubyvt y u knkbjctxh h rzexr c,5,0,26.7.6,2023-01-08 08:37:56,,
127cfd2e-8a08-4297-bb51-755f3ceef611,quthbi dibaji,https://play-lh.googleusercontent.com/a/AEdFTp6R8vxfy0OGy81QHTO3H83IXsj9B1C8a_MAFQUo=mo,Seru,5,0,27.6.3,2023-01-08 08:37:29,,
e8b3020b-db0a-40ff-9ab3-f27eec748b1a,Ikram Ikram,https://play-lh.googleusercontent.com/a/AEdFTp7fQ6jubJSBkQ-Mz_2Ae2v61_gLvI3MR1LzA5M3=mo,Vario merah,5,0,27.4.5,2023-01-08 08:35:25,,
af7abe6a-d87e-49f3-b084-414afc575560,Bahrun Dg pasang,https://play-lh.googleusercontent.com/a/AEdFTp7z3rnJOQStF8u78la_I9J7gBzcfUa3qm_slmZx=mo,Mantap bossku,5,0,,2023-01-08 08:34:57,,
0fbe93f0-ccc3-44cd-b0cf-79cd2334139b,didi didown,https://play-lh.googleusercontent.com/a-/AD5-WCnUgxVPlNBwbjWxehCU5J5TO4bruAN0MGzeEnNUNQ,So far so good,5,0,,2023-01-08 08:33:19,,
4222c54c-9a19-4126-9d64-bacdc5881581,aisyah squishy 777,https://play-lh.googleusercontent.com/a-/AD5-WCmkbo9KXKIKi5OxqexOz5Sz0GeUp34vHrMyeaVj,Ini bagus banget jangan lupa follow aku namanya aisyah_5694 followers nya dikit sih,5,0,27.4.5,2023-01-08 08:32:04,,
772318a6-70e4-4411-91c4-ef68c3dd58bd,Nanik Cantik,https://play-lh.googleusercontent.com/a/AEdFTp5__HUxVBv9e1haKiJicKT-ZDYRnlG111kmqIc6=mo,Baaguussss,5,0,27.6.3,2023-01-08 08:31:27,,
4543e45d-0176-4ac2-87c0-1c3e2466abdf,Diah Suparminingsih,https://play-lh.googleusercontent.com/a/AEdFTp5DdrkiRRg0qdgkuCreuVZFCDs6Hv5eAfWrhu-b=mo,Keren,5,0,27.5.4,2023-01-08 08:28:28,,
5f455d27-2d56-4660-b179-728aa3e3982f,Martunis Unis,https://play-lh.googleusercontent.com/a/AEdFTp4eMlovDPzay9N1a1FRYL1DOTvmjZ0igFU7WuOa=mo,Sulit fyp,3,0,,2023-01-08 08:28:27,,
7d003930-15dc-4786-8328-793417c024c1,Dwi Pratama,https://play-lh.googleusercontent.com/a/AEdFTp4z8dG_DnDGlcI-a88-hpMNOM14W-YB5gP7P3zX=mo,Bagusss juaaa,5,0,,2023-01-08 08:26:21,,
cdfd6717-8131-433a-a3b3-78620b5da989,fikri 111,https://play-lh.googleusercontent.com/a/AEdFTp4sLxAgXIqciAGKLnIzZPns4MR_rYeg5f52uEFA=mo,Ppp,5,0,,2023-01-08 08:23:50,,
efbda723-4898-4099-a63a-84c318cd47b8,Anak Mim,https://play-lh.googleusercontent.com/a-/AD5-WCktswd4zk0gT2YIhb17SM1cnLz9WErCmCbJmhgL,gabut🗿,1,0,23.9.5,2023-01-08 08:22:02,,
7578157f-ce1c-4ee1-8a67-ebecdb7c0a3a,Dham dudidam,https://play-lh.googleusercontent.com/a/AEdFTp7Rh340nlLqOx5QHyEVVJqAus4-9yFaSujplXPp=mo,Keren,5,0,26.7.6,2023-01-08 08:20:07,,
0d5e5cdf-edd4-4fd5-aafc-5ee7f758f8fa,Titi Tahir,https://play-lh.googleusercontent.com/a-/AD5-WCkBL8fdl-MncXccF8QOB4y3DCATpX1YSgkapRG8,Bagus,5,0,,2023-01-08 08:17:31,,
f56848ff-0a8b-4d86-a056-b493948a3bba,Fatimah azzahra Fatimah (Fatimah),https://play-lh.googleusercontent.com/a-/AD5-WClxbIX4TSBBb2FIEjXSoHns_JYjaWluO6eqUicuww,Bagus,5,0,,2023-01-08 08:16:30,,
902027c1-543f-4486-a824-da918b96fe58,Rita Susilawati,https://play-lh.googleusercontent.com/a/AEdFTp53Uj-uBhVgGc-SXla5lvFBgQCbJgb6D0oShHdR=mo,Mantul,5,0,27.6.3,2023-01-08 08:15:19,,
5ce91e80-917e-4696-a4a8-2c63f25ed4be,nana nanana,https://play-lh.googleusercontent.com/a/AEdFTp5oiDBG4gWbqBmSibKhow59TEnNt6BAd_BARDZI=mo,Bagus banget wajib di download,5,0,26.8.4,2023-01-08 08:15:11,,
8b121087-9baf-4fe2-aa23-08e99d19686a,BG Fishing Adventure,https://play-lh.googleusercontent.com/a-/AD5-WCmTRuU5VC2j-0aUIrGGylKz3G6l-HtCG5FtPNi19w,Good,5,0,27.5.4,2023-01-08 08:14:42,,
b493c0a6-e07e-4451-82ba-e0ab59532c70,Ivan Ferdinand Official #,https://play-lh.googleusercontent.com/a-/AD5-WCnhfbAI0JTBYyVZ7tQHBCpz7h7ki3laUY8DcvfQ_g,Tik Tok is the best,5,0,27.2.5,2023-01-08 08:14:10,,
70902d6f-bf1e-4fac-9f1a-c94ddbde110d,Ferdi ferdyanto,https://play-lh.googleusercontent.com/a/AEdFTp4qtIakMZrkO42DvIhaDKBsAEHiH_MAxT1k5myE=mo,ualasan bersifat publik serta mennyertakan info akun dan,5,0,,2023-01-08 08:12:28,,
9e201ed8-b9cf-436f-9529-d26278302330,Cindy Amelia,https://play-lh.googleusercontent.com/a/AEdFTp6v22cm5S1-4ZM7d4wqDEPAAo86Qi0-9JSiGQ7v=mo,eror tiba tiba keluar sendiri,1,0,27.6.3,2023-01-08 08:12:18,,
e7d9cf0f-88a3-420e-8754-6188f603fe0c,Helpi Djita,https://play-lh.googleusercontent.com/a/AEdFTp6bv2kN75902Pjr1PcoSVZ58-s6PfwhAPmxnMRv=mo,Bagus bangat👍👍👍,4,0,,2023-01-08 08:11:07,,
4e2a3eb6-c50e-4538-ba73-79b4b1bba0bc,TKA 2D_Alif Imanianto,https://play-lh.googleusercontent.com/a-/AD5-WCnnTlLSnLoxZclXTHgyUsetNER0x4b1HZh8OrWMmg,Ada in lgi fitur posting ulang diprofil lah,1,0,27.6.3,2023-01-08 08:08:13,,
d2a921c1-89fd-4a89-8901-d9cd590fef0d,Parid Aryanto,https://play-lh.googleusercontent.com/a/AEdFTp57R7jb5obHtP5CBOYNf88Cr1oRXsscTkZLHTOP=mo,Akusuka TikTok,5,0,26.0.2,2023-01-08 08:07:49,,
84233469-bfb7-4c08-bea8-89cc50e21bd9,marlina lina,https://play-lh.googleusercontent.com/a/AEdFTp6NTtbKlBpe6JyVSFI1JuNnQye4G0RvPyv6GpOJ=mo,Keren boro,5,0,,2023-01-08 08:07:39,,
73ca2a69-b367-4f92-a894-41a13a7dfba7,aylrou,https://play-lh.googleusercontent.com/a-/AD5-WCm58z29kNW-cDvl0Ifo9JytTRJWmgLTVdgBZqoM7Q,minat tontonan tidak sesuai,1,0,27.6.3,2023-01-08 08:07:28,,
56ce08b9-5980-4af2-ba95-29f776cd344d,Thalita Yesenia,https://play-lh.googleusercontent.com/a/AEdFTp7fs0oyWFrQBluGuKI5U4mPAvRB2utHkDeN6x89=mo,Bagus banget aku kasih bintang 5,5,0,26.6.4,2023-01-08 08:07:03,,
74016211-3568-4d6f-af6e-5e1e0c17e1a4,Syafani auliya Khanaya,https://play-lh.googleusercontent.com/a-/AD5-WCkEeE_x7_5EV31qJhIsAIeL6h6pmBs5yy5Z8fo7Lg,Sy suka bangat dengan aplikasih ini,5,0,,2023-01-08 08:06:32,,
5e063d2e-f33c-491b-8ddd-92b69d57ff09,Muhammad Apiz,https://play-lh.googleusercontent.com/a/AEdFTp4UUk-MBBmF9uGfDOrarxKPwuBw6tMaqUEPpF_O=mo,Bagus,5,0,,2023-01-08 08:06:07,,
3901e473-3721-475c-9076-4ea08b272b6e,Rusli Dregs,https://play-lh.googleusercontent.com/a/AEdFTp6eZpokMi-TccNMipZQLCZZkZERjoeHLBRDX_In=mo,Sangat mudah dgn fitur² yang menarik. ..,5,0,27.6.3,2023-01-08 08:01:55,,
7ec8206c-52ca-4f4b-bed6-572df2dae653,Nizar sukma Wirya,https://play-lh.googleusercontent.com/a-/AD5-WCldoCIwUN77RQnHAHcga620Z3qrFptQ3HFBaCYRjA,Pengen jadi seleb,5,0,,2023-01-08 08:00:02,,
277646d8-4ca5-4ef6-b089-01d0e3a6935b,Ari anggara,https://play-lh.googleusercontent.com/a/AEdFTp79l8bgR60q77tkHQ_uTaE3IQqVmTFttATQFREz=mo,"mantap pokoknya tiktok, Maju",5,0,,2023-01-08 07:58:16,,
1e29154d-3bc9-49b2-a358-7f2d89b61549,Albian Ahmad,https://play-lh.googleusercontent.com/a/AEdFTp5fBfoiDoJ8xHrxG6DLsv9xafQ2svb-a5UMYIzB=mo,Ngk bisa di downlod ..pdahal tik tok laen bisa,2,0,,2023-01-08 07:57:45,,
acc48eb9-c7b0-405d-adbf-a2d7a705a4a2,Rivaldi,https://play-lh.googleusercontent.com/a/AEdFTp6FQIZ6SF-vvEXyAdtnGlT9ssXvHaCyZwAqSecx=mo,Sangaaat jelek,5,0,27.4.5,2023-01-08 07:56:18,,
e989727a-b0c6-48a4-96c9-f23675317ed5,Nabila Putri,https://play-lh.googleusercontent.com/a/AEdFTp6VOHLa0AUGaDXWoZNHePJZuWmcD2erFYnNeq4A=mo,Ok,5,0,,2023-01-08 07:53:06,,
e877e8f8-6b86-456d-bdd6-cbd29d28227c,Sari Marliyani,https://play-lh.googleusercontent.com/a/AEdFTp5YKTuFY4VtimdRsrg-aDr6UxxoHhZD4AL5fDzE=mo,Sangat 🅑🅐🅖🅤🅢,2,0,,2023-01-08 07:51:21,,
9cb21253-c5dd-4c2d-ae1e-a08af3a2e886,Intan Ristiana,https://play-lh.googleusercontent.com/a/AEdFTp4Hfl3OPLLiycz5YcUoB_QKpqzMpGoHiDw-U-6Q=mo,Komen nya pada gaje,5,0,,2023-01-08 07:50:42,,
a64af1c1-d8d2-4a1c-b8c9-617d0d739a1e,Keysaagriel 99,https://play-lh.googleusercontent.com/a/AEdFTp5V_J1W-kqz_Jmbw5EYurLSGv69RtlJC0FCMqsT=mo,Good 👍👍👍,5,0,27.4.4,2023-01-08 07:49:45,,
